Vulnerability ID,Summary Text,Base Score,Exploitability Score,Impact Score,CWE ID,Bugzilla Links
CVE-2012-3956,"Use-after-free vulnerability in the MediaStreamGraphThreadRunnable::Run function in Mozilla Firefox before 15.0, Firefox ESR 10.x before 10.0.7, Thunderbird before 15.0, Thunderbird ESR 10.x before 10.0.7, and SeaMonkey before 2.12 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",10.0,10.0,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=774597
CVE-2012-3992,"Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 do not properly manage history data, which allows remote attackers to conduct cross-site scripting (XSS) attacks or obtain sensitive POST content via vectors involving a location.hash write operation and history navigation that triggers the loading of a URL into the history object.",4.3,8.6,2.9,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://bugzilla.mozilla.org/show_bug.cgi?id=775009
CVE-2012-5830,"Use-after-free vulnerability in Mozilla Firefox before 17.0, Firefox ESR 10.x before 10.0.11, Thunderbird before 17.0, Thunderbird ESR 10.x before 10.0.11, and SeaMonkey before 2.14 on Mac OS X allows remote attackers to execute arbitrary code via an HTML document.","6.8
8.8","8.6
2.8","6.4
5.9",CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=775228
CVE-2012-3966,"Mozilla Firefox before 15.0, Firefox ESR 10.x before 10.0.7, Thunderbird before 15.0, Thunderbird ESR 10.x before 10.0.7, and SeaMonkey before 2.12 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a negative height value in a BMP image within a .ICO file, related to (1) improper handling of the transparency bitmask by the nsICODecoder component and (2) improper processing of the alpha channel by the nsBMPDecoder component.",10.0,10.0,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"https://bugzilla.mozilla.org/show_bug.cgi?id=775794
https://bugzilla.mozilla.org/show_bug.cgi?id=775793"
CVE-2012-3968,"Use-after-free vulnerability in the WebGL implementation in Mozilla Firefox before 15.0, Firefox ESR 10.x before 10.0.7, Thunderbird before 15.0, Thunderbird ESR 10.x before 10.0.7, and SeaMonkey before 2.12 allows remote attackers to execute arbitrary code via vectors related to deletion of a fragment shader by its accessor.",10.0,10.0,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=775852
CVE-2012-3986,"Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 do not properly restrict calls to DOMWindowUtils (aka nsDOMWindowUtils) methods, which allows remote attackers to bypass intended access restrictions via crafted JavaScript code.",4.3,8.6,2.9,CWE-20 Improper Input Validation,https://bugzilla.mozilla.org/show_bug.cgi?id=775868
CVE-2012-1976,"Use-after-free vulnerability in the nsHTMLSelectElement::SubmitNamesValues function in Mozilla Firefox before 15.0, Firefox ESR 10.x before 10.0.7, Thunderbird before 15.0, Thunderbird ESR 10.x before 10.0.7, and SeaMonkey before 2.12 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",10.0,10.0,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=776213
CVE-2012-3967,"The WebGL implementation in Mozilla Firefox before 15.0, Firefox ESR 10.x before 10.0.7, Thunderbird before 15.0, Thunderbird ESR 10.x before 10.0.7, and SeaMonkey before 2.12 on Linux, when a large number of sampler uniforms are used, does not properly interact with Mesa drivers, which allows remote attackers to execute arbitrary code or cause a denial of service (stack memory corruption) via a crafted web site.",9.3,8.6,10.0,CWE-787 Out-of-bounds Write,https://bugzilla.mozilla.org/show_bug.cgi?id=777028
CVE-2012-1975,"Use-after-free vulnerability in the PresShell::CompleteMove function in Mozilla Firefox before 15.0, Firefox ESR 10.x before 10.0.7, Thunderbird before 15.0, Thunderbird ESR 10.x before 10.0.7, and SeaMonkey before 2.12 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",10.0,10.0,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=777578
CVE-2012-1972,"Use-after-free vulnerability in the nsHTMLEditor::CollapseAdjacentTextNodes function in Mozilla Firefox before 15.0, Firefox ESR 10.x before 10.0.7, Thunderbird before 15.0, Thunderbird ESR 10.x before 10.0.7, and SeaMonkey before 2.12 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",10.0,10.0,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=778428
CVE-2012-3987,"Mozilla Firefox before 16.0 on Android assigns chrome privileges to Reader Mode pages, which allows user-assisted remote attackers to bypass intended access restrictions via a crafted web site.",4.0,4.9,4.9,CWE-264,https://bugzilla.mozilla.org/show_bug.cgi?id=778582
CVE-2012-4204,"The str_unescape function in the JavaScript engine in Mozilla Firefox before 17.0, Thunderbird before 17.0, and SeaMonkey before 2.14 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via unspecified vectors.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=778603
CVE-2012-4184,"The Chrome Object Wrapper (COW) implementation in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 does not prevent access to properties of a prototype for a standard class, which allows remote attackers to execute arbitrary JavaScript code with chrome privileges via a crafted web site.",4.3,8.6,2.9,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://bugzilla.mozilla.org/show_bug.cgi?id=780370
CVE-2013-0760,"Buffer overflow in the CharDistributionAnalysis::HandleOneChar function in Mozilla Firefox before 18.0, Thunderbird before 17.0.2, and SeaMonkey before 2.15 allows remote attackers to execute arbitrary code via a crafted document.",9.3,8.6,10.0,CWE-120 Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),https://bugzilla.mozilla.org/show_bug.cgi?id=780979
CVE-2013-1727,"Mozilla Firefox before 24.0 on Android allows attackers to bypass the Same Origin Policy, and consequently conduct cross-site scripting (XSS) attacks or obtain password or cookie information, by using a symlink in conjunction with a file: URL for a local file.",4.0,4.9,4.9,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://bugzilla.mozilla.org/show_bug.cgi?id=782581
CVE-2012-3989,"Mozilla Firefox before 16.0, Thunderbird before 16.0, and SeaMonkey before 2.13 do not properly perform a cast of an unspecified variable during use of the instanceof operator on a JavaScript object, which allows remote attackers to execute arbitrary code or cause a denial of service (assertion failure) via a crafted web site.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=783867
CVE-2013-0771,"Heap-based buffer overflow in the gfxTextRun::ShrinkToLigatureBoundaries function in Mozilla Firefox before 18.0, Firefox ESR 17.x before 17.0.1, Thunderbird before 17.0.2, Thunderbird ESR 17.x before 17.0.1, and SeaMonkey before 2.15 allows remote attackers to execute arbitrary code via a crafted document.",9.3,8.6,10.0,CWE-787 Out-of-bounds Write,https://bugzilla.mozilla.org/show_bug.cgi?id=785555
CVE-2012-4179,"Use-after-free vulnerability in the nsHTMLCSSUtils::CreateCSSPropertyTxn function in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",9.3,8.6,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=785574
CVE-2012-4180,"Heap-based buffer overflow in the nsHTMLEditor::IsPrevCharInNodeWhitespace function in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 allows remote attackers to execute arbitrary code via unspecified vectors.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=785720
CVE-2012-5833,"The texImage2D implementation in the WebGL subsystem in Mozilla Firefox before 17.0, Firefox ESR 10.x before 10.0.11, Thunderbird before 17.0, Thunderbird ESR 10.x before 10.0.11, and SeaMonkey before 2.14 does not properly interact with Mesa drivers, which allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via function calls involving certain values of the level parameter.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=785734
CVE-2012-4185,"Buffer overflow in the nsCharTraits::length function in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=785753
CVE-2012-4186,"Heap-based buffer overflow in the nsWaveReader::DecodeAudioData function in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 allows remote attackers to execute arbitrary code via unspecified vectors.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=785967
CVE-2012-4181,"Use-after-free vulnerability in the nsSMILAnimationController::DoSample function in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",9.3,8.6,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=786111
CVE-2012-4212,"Use-after-free vulnerability in the XPCWrappedNative::Mark function in Mozilla Firefox before 17.0, Thunderbird before 17.0, and SeaMonkey before 2.14 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",10.0,10.0,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=786142
CVE-2012-4187,"Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 do not properly manage a certain insPos variable, which allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption and assertion failure) via unspecified vectors.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=787493
CVE-2012-3990,"Use-after-free vulnerability in the IME State Manager implementation in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 allows remote attackers to execute arbitrary code via unspecified vectors, related to the nsIContent::GetNameSpaceID function.",9.3,8.6,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=787704
CVE-2012-4188,"Heap-based buffer overflow in the Convolve3x3 function in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 allows remote attackers to execute arbitrary code via unspecified vectors.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=787722
CVE-2013-0761,"Use-after-free vulnerability in the mozilla::TrackUnionStream::EndTrack implementation in Mozilla Firefox before 18.0, Firefox ESR 17.x before 17.0.1, Thunderbird before 17.0.2, Thunderbird ESR 17.x before 17.0.1, and SeaMonkey before 2.15 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",9.3,8.6,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=787831
CVE-2012-4182,"Use-after-free vulnerability in the nsTextEditRules::WillInsert function in Mozilla Firefox before 16.0, Firefox ESR 10.x before 10.0.8, Thunderbird before 16.0, Thunderbird ESR 10.x before 10.0.8, and SeaMonkey before 2.13 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",9.3,8.6,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=788950
CVE-2013-0762,"Use-after-free vulnerability in the imgRequest::OnStopFrame function in Mozilla Firefox before 18.0, Firefox ESR 10.x before 10.0.12 and 17.x before 17.0.1, Thunderbird before 17.0.2, Thunderbird ESR 10.x before 10.0.12 and 17.x before 17.0.1, and SeaMonkey before 2.15 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via unspecified vectors.",9.3,8.6,10.0,CWE-416 Use After Free,https://bugzilla.mozilla.org/show_bug.cgi?id=788959
CVE-2012-4190,"The FT2FontEntry::CreateFontEntry function in FreeType, as used in the Android build of Mozilla Firefox before 16.0.1 on CyanogenMod 10, allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unspecified vectors.",10.0,10.0,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=790139
CVE-2013-0751,"Mozilla Firefox before 18.0 on Android and SeaMonkey before 2.15 do not restrict a touch event to a single IFRAME element, which allows remote attackers to obtain sensitive information or possibly conduct cross-site scripting (XSS) attacks via a crafted HTML document.",5.8,8.6,4.9,CWE-264,https://bugzilla.mozilla.org/show_bug.cgi?id=790454
CVE-2012-5835,"Integer overflow in the WebGL subsystem in Mozilla Firefox before 17.0, Firefox ESR 10.x before 10.0.11, Thunderbird before 17.0, Thunderbird ESR 10.x before 10.0.11, and SeaMonkey before 2.14 allows remote attackers to execute arbitrary code or cause a denial of service (invalid write operation) via crafted data.",10.0,10.0,10.0,CWE-190 Integer Overflow or Wraparound,https://bugzilla.mozilla.org/show_bug.cgi?id=790879
